transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,total_amount
TXN_036833,2024-02-27,CUST_01171,PROD_0171,Ah Tourner,Beauté,8,447.12,3576.96
TXN_036834,2023-09-26,CUST_02666,PROD_0023,Simplement Colline,Beauté,7,461.19,3228.33
TXN_036835,2023-08-02,CUST_02849,PROD_0012,Puissance Calmer,Mode,2,219.94,439.88
TXN_036836,2023-07-18,CUST_00726,PROD_0178,Quart Oublier,Maison,1,161.32,161.32
TXN_036837,2023-03-25,CUST_03917,PROD_0064,Poche Davantage,Électronique,1,248.09,248.09
TXN_036838,2023-05-06,CUST_04210,PROD_0005,Besoin Mourir,Mode,1,406.54,406.54
TXN_036839,2023-01-19,CUST_03294,PROD_0044,Absolu Affaire,Maison,1,400.42,400.42
TXN_036840,2023-04-22,CUST_02153,PROD_0176,Lieu Respecter,Électronique,1,412.22,412.22
TXN_036841,2023-11-27,CUST_01093,PROD_0151,Arrêter Parmi,Mode,1,408.62,408.62
TXN_036842,2023-05-08,CUST_02112,PROD_0011,Passé Chant,Mode,2,148.58,297.16
TXN_036843,2024-08-04,CUST_02302,PROD_0073,Pousser Cesser,Maison,1,33.55,33.55
TXN_036844,2024-03-15,CUST_02758,PROD_0104,Pourquoi Pouvoir,Maison,1,400.56,400.56
TXN_036845,2023-02-04,CUST_00187,PROD_0064,Poche Davantage,Électronique,1,248.09,248.09
TXN_036846,2024-03-28,CUST_00942,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_036847,2024-09-24,CUST_02566,PROD_0096,Appuyer Que,Mode,1,364.54,364.54
TXN_036848,2024-04-17,CUST_02261,PROD_0198,Face Arriver,Alimentation,1,100.11,100.11
TXN_036849,2024-07-15,CUST_00962,PROD_0122,Renoncer Rare,Beauté,2,321.83,643.66
TXN_036850,2023-08-06,CUST_01116,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_036851,2024-01-05,CUST_04447,PROD_0179,Tantôt Tromper,Alimentation,1,56.13,56.13
TXN_036852,2024-10-16,CUST_00179,PROD_0108,Apprendre Rapporter,Sport,3,421.21,1263.63
TXN_036853,2023-04-25,CUST_03282,PROD_0105,Effort Quel,Mode,4,256.68,1026.72
TXN_036854,2023-04-13,CUST_00884,PROD_0057,Obliger Marcher,Mode,4,464.02,1856.08
TXN_036855,2024-03-01,CUST_00778,PROD_0163,Animer Déchirer,Alimentation,3,379.42,1138.26
TXN_036856,2023-10-25,CUST_04038,PROD_0042,Premier Indiquer,Mode,2,268.29,536.58
TXN_036857,2023-09-30,CUST_01723,PROD_0092,Réclamer Ville,Beauté,6,455.98,2735.88
TXN_036858,2024-10-25,CUST_03088,PROD_0030,Partager Retour,Sport,2,311.07,622.14
TXN_036859,2023-01-10,CUST_02334,PROD_0178,Quart Oublier,Maison,1,161.32,161.32
TXN_036860,2023-10-07,CUST_00446,PROD_0142,Prendre De,Maison,1,495.71,495.71
TXN_036861,2024-04-22,CUST_04392,PROD_0047,Occuper Couvrir,Beauté,1,302.1,302.1
TXN_036862,2024-01-30,CUST_04358,PROD_0169,Établir Poussière,Maison,1,39.11,39.11
TXN_036863,2023-08-17,CUST_03301,PROD_0016,Prêt Amuser,Beauté,1,98.49,98.49
TXN_036864,2024-04-30,CUST_02789,PROD_0082,Admettre Soutenir,Électronique,2,365.1,730.2
TXN_036865,2024-07-20,CUST_03700,PROD_0070,Étage Leur,Mode,1,372.23,372.23
TXN_036866,2023-09-10,CUST_03166,PROD_0081,Plonger Comme,Maison,1,354.16,354.16
TXN_036867,2024-07-05,CUST_01981,PROD_0191,Imposer Étranger,Électronique,1,203.96,203.96
TXN_036868,2023-10-29,CUST_01150,PROD_0065,Résistance Car,Maison,1,496.2,496.2
TXN_036869,2024-07-12,CUST_03070,PROD_0040,Fin Grand,Mode,1,142.2,142.2
TXN_036870,2024-11-14,CUST_01381,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_036871,2023-05-03,CUST_01217,PROD_0136,Mener Encore,Sport,1,331.06,331.06
TXN_036872,2024-10-14,CUST_04692,PROD_0042,Premier Indiquer,Mode,5,268.29,1341.45
TXN_036873,2023-08-30,CUST_03841,PROD_0123,Toujours Rire,Beauté,1,268.77,268.77
TXN_036874,2024-01-12,CUST_04954,PROD_0006,Calme Bord,Maison,1,284.8,284.8
TXN_036875,2024-01-03,CUST_04465,PROD_0091,Visage Lourd,Sport,1,164.88,164.88
TXN_036876,2024-05-09,CUST_00930,PROD_0018,Propre D'autres,Électronique,1,103.26,103.26
TXN_036877,2023-07-05,CUST_02281,PROD_0127,Désir Chant,Beauté,1,15.56,15.56
TXN_036878,2024-08-19,CUST_04705,PROD_0109,Tenir Défaut,Mode,1,250.21,250.21
TXN_036879,2023-02-26,CUST_04128,PROD_0135,Près Étoile,Sport,1,161.88,161.88
TXN_036880,2024-05-08,CUST_01028,PROD_0096,Appuyer Que,Mode,1,364.54,364.54
TXN_036881,2023-06-02,CUST_03286,PROD_0181,Médecin Prix,Mode,1,308.74,308.74
TXN_036882,2023-11-27,CUST_01734,PROD_0134,Champ Haut,Maison,4,464.74,1858.96
TXN_036883,2023-10-17,CUST_01228,PROD_0090,Raconter Cuisine,Sport,10,226.05,2260.5
TXN_036884,2023-08-02,CUST_04583,PROD_0050,Cas Découvrir,Sport,1,106.96,106.96
TXN_036885,2023-12-20,CUST_03948,PROD_0060,Si Retenir,Alimentation,4,344.03,1376.12
TXN_036886,2024-10-02,CUST_04674,PROD_0066,Avant Fou,Mode,1,473.12,473.12
TXN_036887,2024-08-17,CUST_01377,PROD_0128,Il Douze,Électronique,1,88.0,88.0
TXN_036888,2023-10-06,CUST_02879,PROD_0078,Cause Second,Sport,4,279.88,1119.52
TXN_036889,2024-07-12,CUST_00077,PROD_0037,Rideau Dent,Alimentation,2,63.2,126.4
TXN_036890,2024-03-01,CUST_01463,PROD_0026,Chute Contraire,Maison,3,445.24,1335.72
TXN_036891,2024-09-10,CUST_00410,PROD_0182,Cacher Falloir,Mode,1,251.52,251.52
TXN_036892,2024-05-10,CUST_03916,PROD_0082,Admettre Soutenir,Électronique,1,365.1,365.1
TXN_036893,2024-10-19,CUST_02400,PROD_0198,Face Arriver,Alimentation,7,100.11,700.77
TXN_036894,2023-12-23,CUST_00919,PROD_0120,De Interrompre,Sport,1,277.76,277.76
TXN_036895,2024-02-28,CUST_04709,PROD_0125,Vague Importer,Mode,1,372.5,372.5
TXN_036896,2024-02-01,CUST_03993,PROD_0040,Fin Grand,Mode,1,142.2,142.2
TXN_036897,2024-12-30,CUST_00046,PROD_0189,Rayon Prison,Maison,2,388.4,776.8
TXN_036898,2024-04-13,CUST_03367,PROD_0080,Établir Beaucoup,Maison,4,93.47,373.88
TXN_036899,2023-10-31,CUST_00407,PROD_0060,Si Retenir,Alimentation,1,344.03,344.03
TXN_036900,2023-10-16,CUST_04082,PROD_0006,Calme Bord,Maison,3,284.8,854.4
TXN_036901,2023-05-29,CUST_02440,PROD_0117,Mari Franc,Sport,1,140.95,140.95
TXN_036902,2024-02-11,CUST_04512,PROD_0073,Pousser Cesser,Maison,2,33.55,67.1
TXN_036903,2023-07-29,CUST_03762,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_036904,2023-10-20,CUST_04176,PROD_0144,Jour Importer,Sport,1,36.56,36.56
TXN_036905,2024-08-18,CUST_02102,PROD_0137,Profond Offrir,Maison,1,382.15,382.15
TXN_036906,2024-09-07,CUST_03399,PROD_0149,Oeuvre Votre,Alimentation,1,115.16,115.16
TXN_036907,2024-06-30,CUST_01653,PROD_0189,Rayon Prison,Maison,3,388.4,1165.2
TXN_036908,2024-11-25,CUST_01770,PROD_0130,Admettre Un,Beauté,2,423.73,847.46
TXN_036909,2024-07-01,CUST_03964,PROD_0113,Douleur Humain,Beauté,13,236.9,3079.7
TXN_036910,2023-09-04,CUST_00682,PROD_0145,Entraîner Dernier,Mode,1,231.44,231.44
TXN_036911,2024-06-19,CUST_04786,PROD_0076,Vin Prétendre,Maison,2,21.71,43.42
TXN_036912,2024-07-24,CUST_02960,PROD_0160,Marché Quarante,Alimentation,1,217.33,217.33
TXN_036913,2023-03-08,CUST_03630,PROD_0063,Agiter Pierre,Sport,3,371.9,1115.7
TXN_036914,2023-08-24,CUST_02072,PROD_0049,Direction Discours,Électronique,1,100.51,100.51
TXN_036915,2024-02-26,CUST_02657,PROD_0152,Poids Système,Électronique,2,395.3,790.6
TXN_036916,2023-01-23,CUST_02334,PROD_0061,Même Envelopper,Beauté,1,433.23,433.23
TXN_036917,2024-06-04,CUST_01720,PROD_0124,Nation Cour,Alimentation,3,170.01,510.03
TXN_036918,2024-09-28,CUST_02459,PROD_0157,Combien Paix,Maison,2,372.09,744.18
TXN_036919,2023-04-05,CUST_04058,PROD_0176,Lieu Respecter,Électronique,2,412.22,824.44
TXN_036920,2023-03-30,CUST_01723,PROD_0035,Attacher Leur,Sport,1,128.67,128.67
TXN_036921,2024-06-22,CUST_03930,PROD_0083,Sueur Leur,Sport,7,149.79,1048.53
TXN_036922,2024-05-10,CUST_02406,PROD_0007,Découvrir Obéir,Alimentation,1,59.25,59.25
TXN_036923,2023-07-19,CUST_03464,PROD_0056,Drôle Vivre,Alimentation,3,178.24,534.72
TXN_036924,2023-10-24,CUST_02678,PROD_0144,Jour Importer,Sport,1,36.56,36.56
TXN_036925,2023-01-29,CUST_04509,PROD_0059,Fois Le,Électronique,1,307.13,307.13
TXN_036926,2024-04-01,CUST_02324,PROD_0027,Malgré Témoin,Mode,1,172.67,172.67
TXN_036927,2023-12-18,CUST_02542,PROD_0081,Plonger Comme,Maison,1,354.16,354.16
TXN_036928,2023-03-07,CUST_00749,PROD_0122,Renoncer Rare,Beauté,1,321.83,321.83
TXN_036929,2023-01-14,CUST_04145,PROD_0071,Voiture Souffrance,Beauté,5,271.75,1358.75
TXN_036930,2024-12-25,CUST_00971,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_036931,2024-05-16,CUST_04022,PROD_0106,Tandis que Certainement,Mode,1,342.23,342.23
TXN_036932,2024-07-14,CUST_01313,PROD_0173,Maintenant Avancer,Maison,7,18.7,130.9
TXN_036933,2024-02-02,CUST_04261,PROD_0181,Médecin Prix,Mode,4,308.74,1234.96
TXN_036934,2024-01-04,CUST_04987,PROD_0078,Cause Second,Sport,1,279.88,279.88
TXN_036935,2023-02-17,CUST_02772,PROD_0167,Détail Prononcer,Sport,4,250.84,1003.36
TXN_036936,2023-12-25,CUST_04503,PROD_0059,Fois Le,Électronique,1,307.13,307.13
TXN_036937,2023-10-02,CUST_00196,PROD_0093,Rejoindre Accompagner,Sport,1,410.85,410.85
TXN_036938,2023-03-23,CUST_01697,PROD_0138,Asseoir Expression,Électronique,1,346.85,346.85
TXN_036939,2024-05-17,CUST_00216,PROD_0065,Résistance Car,Maison,2,496.2,992.4
TXN_036940,2023-10-12,CUST_01817,PROD_0043,Veille Menacer,Mode,1,11.42,11.42
TXN_036941,2024-06-03,CUST_03792,PROD_0126,Plus Prétendre,Sport,2,154.64,309.28
TXN_036942,2023-05-08,CUST_00197,PROD_0195,Île Porter,Maison,1,357.14,357.14
TXN_036943,2023-03-22,CUST_00131,PROD_0169,Établir Poussière,Maison,3,39.11,117.33
TXN_036944,2024-02-06,CUST_04747,PROD_0120,De Interrompre,Sport,1,277.76,277.76
TXN_036945,2024-02-28,CUST_04884,PROD_0124,Nation Cour,Alimentation,1,170.01,170.01
TXN_036946,2024-08-08,CUST_01317,PROD_0162,Meilleur Aucun,Maison,1,471.56,471.56
TXN_036947,2024-12-10,CUST_01409,PROD_0157,Combien Paix,Maison,2,372.09,744.18
TXN_036948,2023-11-18,CUST_00362,PROD_0011,Passé Chant,Mode,1,148.58,148.58
TXN_036949,2023-12-18,CUST_02745,PROD_0158,Interroger Votre,Alimentation,2,406.46,812.92
TXN_036950,2023-04-29,CUST_01525,PROD_0051,Distinguer Confiance,Électronique,2,31.0,62.0
TXN_036951,2024-04-07,CUST_03932,PROD_0010,Chaque Calmer,Beauté,1,248.13,248.13
TXN_036952,2024-10-29,CUST_02431,PROD_0158,Interroger Votre,Alimentation,3,406.46,1219.38
TXN_036953,2024-04-30,CUST_00299,PROD_0037,Rideau Dent,Alimentation,2,63.2,126.4
TXN_036954,2023-02-26,CUST_00089,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_036955,2023-09-27,CUST_03574,PROD_0109,Tenir Défaut,Mode,1,250.21,250.21
TXN_036956,2024-07-11,CUST_01942,PROD_0011,Passé Chant,Mode,6,148.58,891.48
TXN_036957,2024-02-26,CUST_03036,PROD_0150,Apparaître Relation,Maison,1,377.53,377.53
TXN_036958,2023-04-18,CUST_03501,PROD_0039,Étrange Briser,Maison,1,195.37,195.37
TXN_036959,2024-03-06,CUST_03885,PROD_0118,Homme Paupière,Électronique,1,376.52,376.52
TXN_036960,2024-02-15,CUST_03987,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_036961,2024-08-03,CUST_00840,PROD_0078,Cause Second,Sport,1,279.88,279.88
TXN_036962,2024-03-06,CUST_03195,PROD_0183,Élever Passé,Sport,3,197.3,591.9
TXN_036963,2023-11-28,CUST_01309,PROD_0189,Rayon Prison,Maison,2,388.4,776.8
TXN_036964,2024-09-25,CUST_04969,PROD_0146,Relever Étudier,Mode,6,37.26,223.56
TXN_036965,2023-10-03,CUST_04929,PROD_0115,Sourire Aucun,Électronique,1,479.83,479.83
TXN_036966,2023-03-21,CUST_00672,PROD_0075,Trou Commencement,Maison,2,422.46,844.92
TXN_036967,2023-06-30,CUST_00443,PROD_0026,Chute Contraire,Maison,1,445.24,445.24
TXN_036968,2023-01-10,CUST_04788,PROD_0111,Lutte Guerre,Électronique,7,234.95,1644.65
TXN_036969,2024-01-13,CUST_00304,PROD_0123,Toujours Rire,Beauté,1,268.77,268.77
TXN_036970,2023-03-22,CUST_03209,PROD_0068,Minute Envoyer,Beauté,1,45.91,45.91
TXN_036971,2023-07-27,CUST_00693,PROD_0174,Renoncer Naturel,Alimentation,1,499.41,499.41
TXN_036972,2024-11-08,CUST_02379,PROD_0044,Absolu Affaire,Maison,1,400.42,400.42
TXN_036973,2024-05-24,CUST_01557,PROD_0111,Lutte Guerre,Électronique,1,234.95,234.95
TXN_036974,2023-04-07,CUST_03509,PROD_0021,Groupe Souhaiter,Mode,4,287.68,1150.72
TXN_036975,2024-12-30,CUST_00053,PROD_0079,Odeur Transformer,Beauté,1,309.88,309.88
TXN_036976,2024-03-08,CUST_04879,PROD_0005,Besoin Mourir,Mode,1,406.54,406.54
TXN_036977,2023-02-03,CUST_04573,PROD_0188,Oeil Cheval,Maison,2,280.51,561.02
TXN_036978,2023-12-24,CUST_04009,PROD_0057,Obliger Marcher,Mode,10,464.02,4640.2
TXN_036979,2023-01-08,CUST_04380,PROD_0021,Groupe Souhaiter,Mode,1,287.68,287.68
TXN_036980,2023-03-29,CUST_01967,PROD_0142,Prendre De,Maison,1,495.71,495.71
TXN_036981,2023-12-22,CUST_01214,PROD_0100,Profiter Abandonner,Mode,1,268.89,268.89
TXN_036982,2023-04-26,CUST_03297,PROD_0104,Pourquoi Pouvoir,Maison,1,400.56,400.56
TXN_036983,2024-10-08,CUST_00921,PROD_0120,De Interrompre,Sport,1,277.76,277.76
TXN_036984,2024-11-19,CUST_03348,PROD_0125,Vague Importer,Mode,2,372.5,745.0
TXN_036985,2023-03-14,CUST_02233,PROD_0028,Partie Lever,Maison,4,108.65,434.6
TXN_036986,2023-01-10,CUST_00190,PROD_0092,Réclamer Ville,Beauté,1,455.98,455.98
TXN_036987,2023-06-04,CUST_00929,PROD_0166,Relever Fait,Beauté,1,360.66,360.66
TXN_036988,2023-05-29,CUST_00405,PROD_0018,Propre D'autres,Électronique,1,103.26,103.26
TXN_036989,2024-09-10,CUST_03490,PROD_0010,Chaque Calmer,Beauté,1,248.13,248.13
TXN_036990,2024-06-21,CUST_03730,PROD_0140,Intelligence Tête,Électronique,1,243.72,243.72
TXN_036991,2023-04-18,CUST_02856,PROD_0142,Prendre De,Maison,4,495.71,1982.84
TXN_036992,2023-03-29,CUST_03373,PROD_0044,Absolu Affaire,Maison,1,400.42,400.42
TXN_036993,2023-10-29,CUST_04825,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_036994,2023-09-23,CUST_00208,PROD_0153,Salle Sembler,Maison,1,477.02,477.02
TXN_036995,2023-12-11,CUST_04404,PROD_0085,Verre Matin,Électronique,2,402.77,805.54
TXN_036996,2024-02-03,CUST_02230,PROD_0125,Vague Importer,Mode,1,372.5,372.5
TXN_036997,2024-06-02,CUST_02649,PROD_0057,Obliger Marcher,Mode,1,464.02,464.02
TXN_036998,2023-04-29,CUST_00273,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_036999,2024-01-31,CUST_03479,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_037000,2023-05-14,CUST_04221,PROD_0017,Aventure Faire,Maison,1,10.05,10.05
TXN_037001,2023-08-04,CUST_02150,PROD_0001,Vide De,Électronique,1,101.25,101.25
TXN_037002,2024-10-22,CUST_01883,PROD_0189,Rayon Prison,Maison,1,388.4,388.4
TXN_037003,2024-03-25,CUST_01883,PROD_0143,Cinquante Passé,Mode,4,196.54,786.16
TXN_037004,2023-07-12,CUST_02680,PROD_0146,Relever Étudier,Mode,1,37.26,37.26
TXN_037005,2024-12-10,CUST_02041,PROD_0137,Profond Offrir,Maison,3,382.15,1146.45
TXN_037006,2023-08-08,CUST_04304,PROD_0091,Visage Lourd,Sport,2,164.88,329.76
TXN_037007,2023-08-02,CUST_02332,PROD_0014,Etc Prévenir,Maison,2,118.32,236.64
TXN_037008,2023-02-26,CUST_03243,PROD_0060,Si Retenir,Alimentation,1,344.03,344.03
TXN_037009,2024-02-28,CUST_02779,PROD_0069,Loi Traiter,Sport,1,278.68,278.68
TXN_037010,2023-04-21,CUST_02220,PROD_0014,Etc Prévenir,Maison,1,118.32,118.32
TXN_037011,2024-08-18,CUST_03661,PROD_0096,Appuyer Que,Mode,4,364.54,1458.16
TXN_037012,2024-09-05,CUST_04524,PROD_0173,Maintenant Avancer,Maison,5,18.7,93.5
TXN_037013,2024-03-27,CUST_01382,PROD_0080,Établir Beaucoup,Maison,1,93.47,93.47
TXN_037014,2024-07-30,CUST_03998,PROD_0092,Réclamer Ville,Beauté,3,455.98,1367.94
TXN_037015,2023-03-09,CUST_02510,PROD_0102,Empire Muet,Alimentation,2,148.34,296.68
TXN_037016,2024-02-25,CUST_02225,PROD_0049,Direction Discours,Électronique,1,100.51,100.51
TXN_037017,2024-11-26,CUST_02405,PROD_0079,Odeur Transformer,Beauté,1,309.88,309.88
TXN_037018,2023-01-03,CUST_01218,PROD_0179,Tantôt Tromper,Alimentation,1,56.13,56.13
TXN_037019,2023-01-25,CUST_04355,PROD_0160,Marché Quarante,Alimentation,1,217.33,217.33
TXN_037020,2024-06-09,CUST_00383,PROD_0125,Vague Importer,Mode,1,372.5,372.5
TXN_037021,2023-06-08,CUST_02969,PROD_0041,Société Éclater,Sport,1,77.32,77.32
TXN_037022,2024-05-11,CUST_03253,PROD_0129,Parmi Vivre,Électronique,1,33.76,33.76
TXN_037023,2024-06-07,CUST_02139,PROD_0007,Découvrir Obéir,Alimentation,5,59.25,296.25
TXN_037024,2023-07-15,CUST_02557,PROD_0025,Divers Mieux,Beauté,2,155.05,310.1
TXN_037025,2023-12-06,CUST_03491,PROD_0142,Prendre De,Maison,1,495.71,495.71
TXN_037026,2023-06-28,CUST_00959,PROD_0144,Jour Importer,Sport,1,36.56,36.56
TXN_037027,2024-11-15,CUST_04961,PROD_0040,Fin Grand,Mode,2,142.2,284.4
TXN_037028,2024-01-04,CUST_01999,PROD_0056,Drôle Vivre,Alimentation,1,178.24,178.24
TXN_037029,2024-06-14,CUST_02836,PROD_0022,Jeter Couche,Alimentation,1,428.51,428.51
TXN_037030,2024-04-25,CUST_04920,PROD_0035,Attacher Leur,Sport,1,128.67,128.67
TXN_037031,2024-11-22,CUST_03271,PROD_0147,Placer Vieillard,Sport,1,303.34,303.34
TXN_037032,2023-09-14,CUST_04194,PROD_0030,Partager Retour,Sport,4,311.07,1244.28
TXN_037033,2023-11-10,CUST_01363,PROD_0086,Voiture Regarder,Électronique,1,30.04,30.04
TXN_037034,2024-01-29,CUST_00570,PROD_0171,Ah Tourner,Beauté,1,447.12,447.12
TXN_037035,2023-03-17,CUST_04327,PROD_0045,Apporter Espoir,Beauté,2,356.22,712.44
TXN_037036,2024-03-05,CUST_02994,PROD_0167,Détail Prononcer,Sport,1,250.84,250.84
TXN_037037,2023-10-28,CUST_01210,PROD_0185,Pièce Mieux,Mode,1,373.65,373.65
TXN_037038,2024-08-09,CUST_01495,PROD_0037,Rideau Dent,Alimentation,2,63.2,126.4
TXN_037039,2023-01-29,CUST_00916,PROD_0155,Résister Parfois,Alimentation,1,145.62,145.62
TXN_037040,2023-05-14,CUST_01232,PROD_0081,Plonger Comme,Maison,1,354.16,354.16
TXN_037041,2023-09-19,CUST_00593,PROD_0032,Près Soin,Mode,2,466.92,933.84
TXN_037042,2024-08-16,CUST_00037,PROD_0037,Rideau Dent,Alimentation,4,63.2,252.8
TXN_037043,2023-02-01,CUST_04655,PROD_0073,Pousser Cesser,Maison,1,33.55,33.55
TXN_037044,2023-04-24,CUST_02506,PROD_0025,Divers Mieux,Beauté,3,155.05,465.15
TXN_037045,2023-04-22,CUST_00012,PROD_0172,Rien Précéder,Mode,3,444.62,1333.86
TXN_037046,2023-05-22,CUST_03044,PROD_0194,Article Résister,Électronique,1,371.91,371.91
TXN_037047,2024-08-05,CUST_04343,PROD_0034,Plan Signifier,Mode,1,457.58,457.58
TXN_037048,2023-10-17,CUST_00931,PROD_0099,Curiosité Paysage,Mode,2,445.5,891.0
TXN_037049,2024-06-19,CUST_04865,PROD_0184,Faux Effacer,Électronique,3,313.32,939.96
TXN_037050,2024-05-30,CUST_01136,PROD_0066,Avant Fou,Mode,1,473.12,473.12
TXN_037051,2024-01-11,CUST_02195,PROD_0168,Rappeler Moitié,Alimentation,1,325.14,325.14
TXN_037052,2023-12-31,CUST_01529,PROD_0101,Justice Servir,Alimentation,1,179.67,179.67
TXN_037053,2024-10-25,CUST_04266,PROD_0016,Prêt Amuser,Beauté,2,98.49,196.98
TXN_037054,2023-05-28,CUST_00247,PROD_0161,Âme Bon,Beauté,1,26.28,26.28
TXN_037055,2024-03-12,CUST_00430,PROD_0037,Rideau Dent,Alimentation,1,63.2,63.2
TXN_037056,2024-05-23,CUST_00792,PROD_0080,Établir Beaucoup,Maison,1,93.47,93.47
TXN_037057,2024-08-11,CUST_02549,PROD_0187,Ainsi Capable,Alimentation,1,330.23,330.23
TXN_037058,2024-07-29,CUST_01848,PROD_0035,Attacher Leur,Sport,4,128.67,514.68
TXN_037059,2024-04-22,CUST_01754,PROD_0058,Début Voyage,Mode,1,306.85,306.85
TXN_037060,2024-01-09,CUST_00039,PROD_0119,Miser Retour,Électronique,3,464.1,1392.3
TXN_037061,2024-08-18,CUST_01043,PROD_0083,Sueur Leur,Sport,2,149.79,299.58
TXN_037062,2023-09-30,CUST_04714,PROD_0081,Plonger Comme,Maison,1,354.16,354.16
TXN_037063,2024-06-05,CUST_01533,PROD_0105,Effort Quel,Mode,1,256.68,256.68
TXN_037064,2024-10-25,CUST_00403,PROD_0002,Promener Marier,Maison,3,364.33,1092.99
TXN_037065,2024-05-28,CUST_01233,PROD_0092,Réclamer Ville,Beauté,1,455.98,455.98
TXN_037066,2023-05-17,CUST_01103,PROD_0077,Projet Voisin,Électronique,5,190.14,950.7
TXN_037067,2023-10-13,CUST_03807,PROD_0042,Premier Indiquer,Mode,1,268.29,268.29
TXN_037068,2024-07-17,CUST_00410,PROD_0186,Inspirer Guerre,Électronique,1,256.89,256.89
TXN_037069,2024-08-25,CUST_01855,PROD_0124,Nation Cour,Alimentation,2,170.01,340.02
TXN_037070,2024-05-03,CUST_02584,PROD_0029,Assez Entrée,Beauté,1,298.21,298.21
TXN_037071,2024-06-01,CUST_00181,PROD_0118,Homme Paupière,Électronique,2,376.52,753.04
TXN_037072,2024-12-14,CUST_03187,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_037073,2024-09-03,CUST_01065,PROD_0132,Couche Même,Sport,2,90.8,181.6
TXN_037074,2024-07-03,CUST_01753,PROD_0131,Étonner Relation,Alimentation,1,25.64,25.64
TXN_037075,2023-06-30,CUST_00972,PROD_0041,Société Éclater,Sport,1,77.32,77.32
TXN_037076,2024-10-13,CUST_00254,PROD_0102,Empire Muet,Alimentation,1,148.34,148.34
TXN_037077,2023-07-24,CUST_01355,PROD_0042,Premier Indiquer,Mode,1,268.29,268.29
TXN_037078,2023-11-01,CUST_03506,PROD_0048,Colon Apprendre,Alimentation,3,334.28,1002.84
TXN_037079,2023-10-18,CUST_00818,PROD_0191,Imposer Étranger,Électronique,2,203.96,407.92
TXN_037080,2024-06-13,CUST_02240,PROD_0044,Absolu Affaire,Maison,1,400.42,400.42
TXN_037081,2024-03-04,CUST_02253,PROD_0065,Résistance Car,Maison,1,496.2,496.2
TXN_037082,2024-05-19,CUST_03775,PROD_0049,Direction Discours,Électronique,2,100.51,201.02
TXN_037083,2024-03-26,CUST_01200,PROD_0045,Apporter Espoir,Beauté,1,356.22,356.22
TXN_037084,2023-10-27,CUST_02382,PROD_0084,Proposer Cinquante,Électronique,1,275.67,275.67
TXN_037085,2024-10-19,CUST_01070,PROD_0098,Blanc Absolument,Mode,1,319.11,319.11
TXN_037086,2023-06-05,CUST_04519,PROD_0178,Quart Oublier,Maison,1,161.32,161.32
TXN_037087,2024-08-12,CUST_03015,PROD_0039,Étrange Briser,Maison,1,195.37,195.37
TXN_037088,2023-06-13,CUST_00041,PROD_0173,Maintenant Avancer,Maison,1,18.7,18.7
TXN_037089,2024-02-01,CUST_01398,PROD_0048,Colon Apprendre,Alimentation,6,334.28,2005.68
TXN_037090,2024-09-22,CUST_03809,PROD_0177,Sable Chasse,Maison,1,43.38,43.38
TXN_037091,2024-11-24,CUST_01694,PROD_0076,Vin Prétendre,Maison,1,21.71,21.71
TXN_037092,2024-12-29,CUST_01517,PROD_0016,Prêt Amuser,Beauté,1,98.49,98.49
TXN_037093,2024-08-19,CUST_00605,PROD_0096,Appuyer Que,Mode,1,364.54,364.54
TXN_037094,2024-07-23,CUST_04868,PROD_0197,Jamais Aussitôt,Électronique,1,38.49,38.49
TXN_037095,2023-12-07,CUST_04434,PROD_0155,Résister Parfois,Alimentation,4,145.62,582.48
TXN_037096,2023-06-26,CUST_04083,PROD_0165,Construire Blanc,Beauté,1,483.34,483.34
TXN_037097,2023-08-23,CUST_01001,PROD_0012,Puissance Calmer,Mode,3,219.94,659.82
TXN_037098,2024-11-07,CUST_02495,PROD_0012,Puissance Calmer,Mode,1,219.94,219.94
TXN_037099,2023-10-17,CUST_04689,PROD_0005,Besoin Mourir,Mode,4,406.54,1626.16
TXN_037100,2024-04-21,CUST_04111,PROD_0025,Divers Mieux,Beauté,3,155.05,465.15
TXN_037101,2024-10-19,CUST_04159,PROD_0153,Salle Sembler,Maison,4,477.02,1908.08
TXN_037102,2024-07-05,CUST_00956,PROD_0013,Grave Beau,Mode,3,302.84,908.52
TXN_037103,2023-07-17,CUST_03783,PROD_0120,De Interrompre,Sport,1,277.76,277.76
TXN_037104,2024-11-14,CUST_04933,PROD_0165,Construire Blanc,Beauté,1,483.34,483.34
TXN_037105,2024-09-19,CUST_01022,PROD_0173,Maintenant Avancer,Maison,1,18.7,18.7
TXN_037106,2024-03-12,CUST_01080,PROD_0094,Partie Impression,Beauté,6,102.43,614.58
