customer_id,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
16711,2011-12-06 16:32:00,5,1388.23,2,5,4,4,544,13,Champions
16712,2011-11-21 15:57:00,10,2937.43,17,4,5,5,455,14,Champions
16713,2011-11-21 12:36:00,15,5792.03,18,4,5,5,455,14,Champions
16714,2011-01-26 13:40:00,1,886.58,316,1,2,4,124,7,Endormis
16715,2011-09-22 18:15:00,1,301.71999999999997,77,2,2,2,222,6,Endormis
16716,2011-03-18 10:03:00,2,901.2,266,1,3,4,134,8,À risque
16717,2011-11-16 12:16:00,6,3559.63,23,4,5,5,455,14,Champions
16718,2010-12-05 13:03:00,1,572.75,368,1,2,3,123,6,Endormis
16719,2011-11-25 09:27:00,7,1364.8700000000001,14,4,5,4,454,13,Champions
16720,2011-11-13 16:22:00,1,155.24,25,4,2,1,421,7,Nouveaux prometteurs
16721,2011-03-22 16:08:00,1,292.47,261,1,2,2,122,5,Endormis
16722,2011-11-22 13:28:00,13,4730.81,16,4,5,5,455,14,Champions
16723,2011-08-24 11:31:00,1,331.95,107,2,2,2,222,6,Endormis
16725,2011-02-10 16:52:00,7,663.82,301,1,5,3,153,9,Fidèles
16726,2011-11-13 14:53:00,5,1382.02,25,4,4,4,444,12,Champions
16727,2010-12-10 13:48:00,1,272.82,363,1,2,2,122,5,Endormis
16728,2011-10-24 14:36:00,4,853.42,45,3,4,4,344,11,Fidèles
16729,2011-11-01 14:29:00,21,6878.57,37,3,5,5,355,13,Fidèles
16730,2011-10-18 14:11:00,3,743.11,51,3,4,3,343,10,Fidèles
16732,2011-11-08 09:54:00,1,603.75,31,4,2,3,423,9,Nouveaux prometteurs
16734,2011-10-18 13:44:00,3,548.91,51,3,4,3,343,10,Fidèles
16735,2011-09-22 11:49:00,5,2249.56,78,2,4,5,245,11,Fidèles
16737,2011-10-17 13:03:00,1,417.6,52,3,2,2,322,7,Occasionnels
16738,2011-02-15 09:46:00,1,3.75,297,1,2,1,121,4,Endormis
16739,2011-06-16 09:17:00,1,290.15,176,2,2,2,222,6,Endormis
16743,2011-11-10 13:13:00,7,2238.09,28,4,5,5,455,14,Champions
16744,2011-11-28 13:06:00,7,1142.36,10,5,5,4,554,14,Champions
16745,2011-09-14 11:58:00,17,7194.3,86,2,5,5,255,12,Fidèles
16746,2011-12-05 12:33:00,18,6052.71,4,5,5,5,555,15,Champions
16747,2011-11-02 11:37:00,2,809.11,37,3,3,3,333,9,Moyens
16748,2011-11-22 10:17:00,5,1515.9,17,4,4,4,444,12,Champions
16750,2011-10-26 12:48:00,5,437.98,44,3,4,3,343,10,Fidèles
16751,2011-11-09 10:48:00,1,1764.72,30,4,2,4,424,10,Nouveaux prometteurs
16752,2010-12-02 12:18:00,1,93.6,372,1,2,1,121,4,Endormis
16753,2011-10-12 13:14:00,1,215.42000000000002,57,3,2,1,321,6,Occasionnels
16754,2010-12-02 17:38:00,1,2002.4,371,1,2,5,125,8,Endormis
16755,2011-08-17 13:21:00,3,1387.58,113,2,4,4,244,10,Fidèles
16756,2011-05-09 09:33:00,1,213.9,214,1,2,1,121,4,Endormis
16757,2011-01-25 11:59:00,1,106.83000000000001,318,1,2,1,121,4,Endormis
16758,2011-10-05 14:47:00,1,307.04,64,3,2,2,322,7,Occasionnels
16759,2011-12-02 12:42:00,3,721.04,7,5,4,3,543,12,Fidèles
16761,2011-09-04 11:15:00,1,316.62,96,2,2,2,222,6,Endormis
16762,2011-11-20 11:43:00,3,1404.48,19,4,4,4,444,12,Champions
16763,2011-05-25 11:52:00,1,310.85,198,1,2,2,122,5,Endormis
16764,2011-12-06 11:41:00,13,2636.1,3,5,5,5,555,15,Champions
16766,2011-03-11 15:22:00,2,1145.6,272,1,3,4,134,8,À risque
16767,2011-11-09 09:42:00,11,5269.4,30,4,5,5,455,14,Champions
16768,2011-10-23 10:38:00,3,365.49,47,3,4,2,342,9,Fidèles
16769,2011-03-24 13:41:00,1,256.84000000000003,259,1,2,2,122,5,Endormis
16770,2011-10-13 12:21:00,5,720.2,57,3,4,3,343,10,Fidèles
16771,2011-11-06 13:28:00,5,1986.41,32,4,4,5,445,13,Champions
16773,2011-10-13 14:37:00,1,161.64,56,3,2,1,321,6,Occasionnels
16774,2011-10-03 12:41:00,4,661.52,67,3,4,3,343,10,Fidèles
16775,2011-11-29 15:22:00,11,1362.71,9,5,5,4,554,14,Champions
16776,2011-10-10 13:04:00,1,373.33,59,3,2,2,322,7,Occasionnels
16777,2011-09-20 13:41:00,2,193.70000000000002,79,2,3,1,231,6,Moyens
16778,2011-09-26 13:48:00,2,228.94,73,2,3,2,232,7,Moyens
16779,2011-12-07 14:54:00,22,10485.27,1,5,5,5,555,15,Champions
16780,2011-08-31 16:09:00,2,389.74,99,2,3,2,232,7,Moyens
16781,2010-12-02 14:26:00,1,296.3,371,1,2,2,122,5,Endormis
16782,2011-11-29 13:20:00,13,1943.2,9,5,5,5,555,15,Champions
16784,2011-11-20 12:20:00,1,107.6,19,4,2,1,421,7,Nouveaux prometteurs
16788,2011-08-08 14:53:00,2,579.03,122,2,3,3,233,8,À risque
16789,2011-12-01 15:12:00,1,80.80000000000001,7,5,2,1,521,8,Nouveaux prometteurs
16790,2011-12-06 11:53:00,6,1545.6200000000001,3,5,5,4,554,14,Champions
16791,2011-11-10 19:12:00,7,1478.63,28,4,5,4,454,13,Champions
16792,2011-03-02 14:39:00,1,87.67999999999999,281,1,2,1,121,4,Endormis
16793,2011-10-13 15:08:00,1,226.84,56,3,2,2,322,7,Occasionnels
16794,2011-12-08 17:54:00,10,1197.21,0,5,5,4,554,14,Champions
16795,2010-12-09 14:08:00,1,392.18,364,1,2,2,122,5,Endormis
16796,2011-09-11 14:01:00,1,305.62,88,2,2,2,222,6,Endormis
16800,2011-11-28 14:06:00,1,968.89,10,5,2,4,524,11,Nouveaux prometteurs
16801,2011-06-29 15:33:00,4,1215.23,162,2,4,4,244,10,Fidèles
16803,2011-10-05 14:28:00,1,332.3,64,3,2,2,322,7,Occasionnels
16804,2011-11-16 16:43:00,3,495.84000000000003,22,4,4,3,443,11,Fidèles
16805,2011-06-19 11:23:00,2,460.59000000000003,173,2,3,3,233,8,À risque
16806,2011-08-28 15:27:00,4,677.54,102,2,4,3,243,9,Fidèles
16807,2011-07-20 12:00:00,3,1106.59,142,2,4,4,244,10,Fidèles
16808,2011-09-01 19:34:00,2,250.17000000000002,98,2,3,2,232,7,Moyens
16809,2011-11-16 15:45:00,5,914.69,22,4,4,4,444,12,Champions
16810,2011-05-31 15:32:00,1,289.64,191,1,2,2,122,5,Endormis
16811,2011-12-05 11:39:00,2,522.07,4,5,3,3,533,11,Moyens
16812,2010-12-14 12:35:00,1,204.15,360,1,2,1,121,4,Endormis
16813,2011-12-01 14:03:00,10,1663.1299999999999,7,5,5,4,554,14,Champions
16814,2011-11-25 13:27:00,21,5927.45,13,5,5,5,555,15,Champions
16816,2011-08-28 14:16:00,4,417.06,102,2,4,2,242,8,Fidèles
16817,2011-12-07 11:03:00,9,1368.25,2,5,5,4,554,14,Champions
16818,2011-11-29 10:41:00,11,3197.4700000000003,10,5,5,5,555,15,Champions
16820,2011-09-05 12:06:00,1,429.86,95,2,2,3,223,7,Endormis
16823,2011-04-26 15:00:00,1,318.58,226,1,2,2,122,5,Endormis
16824,2011-11-24 12:38:00,2,435.14,15,4,3,3,433,10,Moyens
16825,2011-11-01 11:51:00,2,694.28,38,3,3,3,333,9,Moyens
16826,2011-10-19 14:05:00,1,328.95,50,3,2,2,322,7,Occasionnels
16828,2011-08-19 13:24:00,1,113.5,111,2,2,1,221,5,Endormis
16829,2011-07-06 10:48:00,1,197.22,156,2,2,1,221,5,Endormis
16830,2011-11-01 11:35:00,1,325.91,38,3,2,2,322,7,Occasionnels
16832,2011-05-20 14:47:00,2,87.30000000000001,202,1,3,1,131,5,Moyens
16833,2011-12-08 14:39:00,4,1021.53,0,5,4,4,544,13,Champions
16834,2011-04-26 09:37:00,1,413.46,227,1,2,2,122,5,Endormis
16835,2011-08-03 13:50:00,2,180.85,127,2,3,1,231,6,Moyens
16836,2011-10-31 10:05:00,2,251.87,39,3,3,2,332,8,Moyens
16837,2011-11-08 14:27:00,9,2219.03,30,4,5,5,455,14,Champions
16838,2011-05-26 13:13:00,2,353.9,196,1,3,2,132,6,Moyens
16839,2011-12-01 09:03:00,34,13950.550000000001,8,5,5,5,555,15,Champions
16841,2011-11-03 11:51:00,6,1869.82,36,3,5,5,355,13,Fidèles
16842,2011-08-31 10:42:00,3,1034.49,100,2,4,4,244,10,Fidèles
16843,2011-10-28 09:06:00,16,10122.62,42,3,5,5,355,13,Fidèles
16846,2011-10-20 13:55:00,1,214.32,49,3,2,1,321,6,Occasionnels
16847,2011-10-27 13:29:00,1,193.44,42,3,2,1,321,6,Occasionnels
16848,2011-10-18 08:42:00,1,281.42,52,3,2,2,322,7,Occasionnels
16849,2011-06-06 09:16:00,1,84.77000000000001,186,1,2,1,121,4,Endormis
16850,2011-01-10 11:09:00,1,332.41,333,1,2,2,122,5,Endormis
16851,2011-12-05 13:32:00,3,342.45,3,5,4,2,542,11,Fidèles
16852,2011-11-29 13:22:00,2,70.96000000000001,9,5,3,1,531,9,Moyens
16855,2011-11-16 12:03:00,2,285.8,23,4,3,2,432,9,Moyens
16856,2011-11-25 08:59:00,1,35.400000000000006,14,4,2,1,421,7,Nouveaux prometteurs
16858,2010-12-06 09:52:00,1,375.69000000000005,368,1,2,2,122,5,Endormis
16859,2011-07-18 12:19:00,2,655.91,144,2,3,3,233,8,À risque
16861,2011-10-11 09:05:00,2,173.76,59,3,3,1,331,7,Moyens
16863,2011-11-08 15:26:00,2,502.8,30,4,3,3,433,10,Moyens
16866,2011-07-22 10:06:00,3,108.24000000000001,140,2,4,1,241,7,Fidèles
16869,2011-11-17 12:02:00,4,775.77,22,4,4,3,443,11,Fidèles
16871,2011-11-17 19:27:00,6,2442.7400000000002,21,4,5,5,455,14,Champions
16872,2011-09-23 16:05:00,3,617.32,76,2,4,3,243,9,Fidèles
16873,2011-12-05 12:05:00,6,6138.92,4,5,5,5,555,15,Champions
16875,2011-10-03 13:39:00,5,1754.83,66,3,4,4,344,11,Fidèles
16877,2011-11-27 13:47:00,6,811.87,11,5,5,3,553,13,Fidèles
16878,2011-09-16 17:39:00,1,13.3,83,2,2,1,221,5,Endormis
16880,2011-11-09 11:33:00,7,1237.13,30,4,5,4,454,13,Champions
16881,2011-10-04 10:33:00,1,432.0,66,3,2,3,323,8,Occasionnels
16882,2011-10-04 10:42:00,3,585.72,66,3,4,3,343,10,Fidèles
16883,2011-06-05 12:51:00,2,236.88,186,1,3,2,132,6,Moyens
16884,2011-11-02 11:52:00,2,429.84,37,3,3,3,333,9,Moyens
16885,2011-11-24 13:40:00,3,386.41,14,4,4,2,442,10,Fidèles
16887,2011-11-04 14:07:00,1,194.88,34,3,2,1,321,6,Occasionnels
16889,2011-05-29 11:05:00,3,1295.92,194,1,4,4,144,9,Fidèles
16891,2011-12-08 11:15:00,5,669.9,1,5,4,3,543,12,Fidèles
16892,2011-12-08 13:18:00,5,415.99,0,5,4,2,542,11,Fidèles
16893,2010-12-08 12:06:00,1,126.03,366,1,2,1,121,4,Endormis
16895,2011-10-06 12:15:00,1,200.24,64,3,2,1,321,6,Occasionnels
16897,2011-02-13 15:02:00,2,193.98000000000002,298,1,3,1,131,5,Moyens
16898,2011-11-13 15:44:00,3,464.11,25,4,4,3,443,11,Fidèles
16899,2011-12-02 12:03:00,6,1201.96,7,5,5,4,554,14,Champions
16900,2011-11-23 10:32:00,3,854.26,16,4,4,4,444,12,Champions
16902,2011-08-15 14:17:00,1,1193.93,115,2,2,4,224,8,Endormis
16903,2011-11-10 15:32:00,1,353.34,28,4,2,2,422,8,Nouveaux prometteurs
16904,2011-12-05 13:10:00,15,3440.27,3,5,5,5,555,15,Champions
16905,2011-12-04 14:01:00,7,2609.81,4,5,5,5,555,15,Champions
16906,2011-09-19 11:49:00,4,494.62,81,2,4,3,243,9,Fidèles
16907,2011-11-10 18:04:00,5,784.1,28,4,4,3,443,11,Fidèles
16909,2011-09-28 16:45:00,1,379.14,71,2,2,2,222,6,Endormis
16910,2011-12-05 12:51:00,8,1194.96,3,5,5,4,554,14,Champions
16912,2011-11-11 12:18:00,11,2202.6800000000003,28,4,5,5,455,14,Champions
16913,2011-02-22 12:56:00,1,113.44,289,1,2,1,121,4,Endormis
16914,2011-11-03 15:27:00,1,178.61,35,3,2,1,321,6,Occasionnels
16915,2011-11-30 16:39:00,6,385.03000000000003,8,5,5,2,552,12,Fidèles
16916,2011-11-16 12:08:00,2,557.8100000000001,23,4,3,3,433,10,Moyens
16917,2011-03-08 11:55:00,1,320.62,276,1,2,2,122,5,Endormis
16918,2011-10-21 12:50:00,6,986.52,49,3,5,4,354,12,Fidèles
16919,2011-07-06 13:35:00,11,2511.25,155,2,5,5,255,12,Fidèles
16921,2011-10-09 16:22:00,1,169.79,60,3,2,1,321,6,Occasionnels
16923,2011-11-27 13:00:00,19,6350.16,11,5,5,5,555,15,Champions
16924,2011-11-18 12:53:00,3,846.75,20,4,4,4,444,12,Champions
16926,2010-12-03 13:42:00,1,128.25,370,1,2,1,121,4,Endormis
16927,2011-08-16 11:10:00,3,543.05,115,2,4,3,243,9,Fidèles
16928,2011-09-20 15:10:00,17,2760.35,79,2,5,5,255,12,Fidèles
16929,2011-12-06 08:37:00,7,1295.39,3,5,5,4,554,14,Champions
16930,2011-11-13 16:13:00,3,312.55,25,4,4,2,442,10,Fidèles
16931,2011-12-04 13:15:00,21,4287.47,4,5,5,5,555,15,Champions
16932,2011-10-17 14:12:00,1,161.94,52,3,2,1,321,6,Occasionnels
16933,2011-12-08 12:54:00,2,523.4300000000001,0,5,3,3,533,11,Moyens
16934,2011-10-16 12:40:00,2,876.23,54,3,3,4,334,10,Moyens
16936,2011-11-14 11:04:00,1,253.73000000000002,25,4,2,2,422,8,Nouveaux prometteurs
16938,2011-12-01 10:20:00,4,2666.0800000000004,8,5,4,5,545,14,Champions
16940,2011-10-18 13:15:00,3,3013.03,51,3,4,5,345,12,Fidèles
16942,2011-11-27 12:40:00,9,1734.74,12,5,5,4,554,14,Champions
16943,2011-05-12 11:57:00,3,528.38,211,1,4,3,143,8,Fidèles
16945,2011-11-18 11:39:00,19,4317.8,21,4,5,5,455,14,Champions
16947,2011-04-18 09:38:00,1,386.58,235,1,2,2,122,5,Endormis
16948,2011-07-24 12:46:00,3,435.02,138,2,4,3,243,9,Fidèles
16949,2011-12-06 11:07:00,6,748.52,3,5,5,3,553,13,Fidèles
16950,2011-10-14 09:06:00,3,1078.96,56,3,4,4,344,11,Fidèles
16951,2011-07-28 12:05:00,3,1190.1,134,2,4,4,244,10,Fidèles
16952,2011-08-22 13:03:00,2,109.71,108,2,3,1,231,6,Moyens
16953,2011-11-09 15:54:00,1,20.8,29,4,2,1,421,7,Nouveaux prometteurs
16954,2011-12-09 09:46:00,7,1457.63,0,5,5,4,554,14,Champions
16955,2011-06-08 10:36:00,4,446.47,184,1,4,3,143,8,Fidèles
16956,2011-11-22 08:56:00,1,225.04,17,4,2,2,422,8,Nouveaux prometteurs
16957,2011-04-14 13:56:00,2,376.84000000000003,238,1,3,2,132,6,Moyens
16959,2011-09-13 15:03:00,1,117.35000000000001,86,2,2,1,221,5,Endormis
16960,2011-11-01 11:35:00,3,488.6,38,3,4,3,343,10,Fidèles
16961,2011-08-15 13:46:00,1,234.17000000000002,115,2,2,2,222,6,Endormis
16963,2011-06-05 13:48:00,1,110.55000000000001,186,1,2,1,121,4,Endormis
16965,2011-04-27 12:08:00,1,201.19,226,1,2,1,121,4,Endormis
16966,2011-12-01 13:40:00,7,2154.97,7,5,5,5,555,15,Champions
16967,2011-06-03 14:24:00,1,319.02,188,1,2,2,122,5,Endormis
16968,2011-12-05 15:02:00,2,402.53,3,5,3,2,532,10,Moyens
16969,2011-10-31 13:12:00,3,625.46,38,3,4,3,343,10,Fidèles
16971,2011-11-01 15:06:00,1,124.46000000000001,37,3,2,1,321,6,Occasionnels
16976,2011-03-17 16:33:00,1,76.32000000000001,266,1,2,1,121,4,Endormis
16978,2011-09-23 12:50:00,1,310.33,77,2,2,2,222,6,Endormis
16979,2011-12-06 12:21:00,6,1597.95,3,5,5,4,554,14,Champions
16980,2011-03-29 16:36:00,2,1061.96,254,1,3,4,134,8,À risque
16982,2011-10-10 12:28:00,1,384.06,60,3,2,2,322,7,Occasionnels
16983,2011-11-27 12:10:00,7,1760.15,12,5,5,4,554,14,Champions
16984,2011-09-12 13:43:00,2,3976.35,87,2,3,5,235,10,À risque
16985,2011-11-22 13:33:00,10,5240.0199999999995,16,4,5,5,455,14,Champions
16986,2011-11-10 11:55:00,2,1873.2,29,4,3,5,435,12,Moyens
16987,2011-12-06 17:26:00,6,1291.95,2,5,5,4,554,14,Champions
16988,2011-12-04 16:02:00,1,100.87,4,5,2,1,521,8,Nouveaux prometteurs
16989,2011-12-02 16:39:00,6,1133.25,6,5,5,4,554,14,Champions
16990,2011-05-05 08:30:00,1,179.0,218,1,2,1,121,4,Endormis
16992,2011-11-29 11:50:00,5,1370.8600000000001,10,5,4,4,544,13,Champions
16996,2011-11-09 16:43:00,6,1456.96,29,4,5,4,454,13,Champions
16997,2011-02-24 17:28:00,3,702.0,287,1,4,3,143,8,Fidèles
16998,2011-07-13 09:44:00,4,295.0,149,2,4,2,242,8,Fidèles
16999,2011-11-16 13:53:00,2,484.82,22,4,3,3,433,10,Moyens
17001,2011-12-09 09:38:00,11,3662.02,0,5,5,5,555,15,Champions
17002,2011-09-15 12:40:00,3,1097.43,85,2,4,4,244,10,Fidèles
17004,2011-10-24 14:25:00,2,1375.44,45,3,3,4,334,10,Moyens
17006,2011-12-05 12:09:00,4,736.9300000000001,4,5,4,3,543,12,Fidèles
17007,2011-10-20 10:47:00,6,781.53,50,3,5,3,353,11,Fidèles
17010,2011-11-21 14:49:00,1,195.36,17,4,2,1,421,7,Nouveaux prometteurs
17011,2011-11-09 13:30:00,1,270.9,29,4,2,2,422,8,Nouveaux prometteurs
17014,2011-12-01 14:09:00,3,512.63,7,5,4,3,543,12,Fidèles
17015,2011-11-11 10:45:00,3,1805.66,28,4,4,4,444,12,Champions
17017,2011-12-07 09:32:00,20,8626.26,2,5,5,5,555,15,Champions
17018,2011-10-30 11:42:00,2,845.1,40,3,3,4,334,10,Moyens
17019,2011-11-28 13:06:00,4,1137.76,10,5,4,4,544,13,Champions
17022,2011-11-08 17:09:00,1,71.0,30,4,2,1,421,7,Nouveaux prometteurs
17024,2011-10-25 13:47:00,3,95.85,44,3,4,1,341,8,Fidèles
17025,2011-10-10 09:06:00,3,357.77,60,3,4,2,342,9,Fidèles
17026,2011-06-07 14:28:00,2,142.08,184,1,3,1,131,5,Moyens
17027,2011-09-22 12:24:00,6,854.84,78,2,5,4,254,11,Fidèles
17029,2011-08-21 11:06:00,2,716.0,110,2,3,3,233,8,À risque
17030,2011-10-07 08:49:00,1,129.87,63,3,2,1,321,6,Occasionnels
17031,2011-11-28 10:23:00,2,380.35,11,5,3,2,532,10,Moyens
17033,2011-09-14 14:34:00,3,1030.14,85,2,4,4,244,10,Fidèles
17034,2011-11-23 15:14:00,3,703.57,15,4,4,3,443,11,Fidèles
17035,2011-04-08 11:23:00,2,400.88,245,1,3,2,132,6,Moyens
17037,2011-09-13 12:49:00,1,1182.32,87,2,2,4,224,8,Endormis
17038,2011-11-09 13:50:00,1,112.4,29,4,2,1,421,7,Nouveaux prometteurs
17040,2011-07-25 10:19:00,1,159.78,137,2,2,1,221,5,Endormis
17041,2011-11-13 11:21:00,3,1041.77,26,4,4,4,444,12,Champions
17042,2011-12-07 12:26:00,5,1035.88,2,5,4,4,544,13,Champions
17043,2011-11-07 15:33:00,4,1389.68,31,4,4,4,444,12,Champions
17044,2011-11-14 14:28:00,1,948.48,24,4,2,4,424,10,Nouveaux prometteurs
17045,2011-08-18 17:09:00,2,210.24,112,2,3,1,231,6,Moyens
17046,2011-07-05 14:24:00,1,642.02,156,2,2,3,223,7,Endormis
17047,2011-09-15 13:27:00,3,1043.0,84,2,4,4,244,10,Fidèles
17048,2011-08-14 11:49:00,3,834.6500000000001,117,2,4,3,243,9,Fidèles
17049,2011-12-07 10:48:00,9,5159.7300000000005,2,5,5,5,555,15,Champions
17050,2011-09-04 13:48:00,6,2926.89,95,2,5,5,255,12,Fidèles
17051,2011-05-29 14:13:00,1,237.19,193,1,2,2,122,5,Endormis
17052,2011-11-11 14:50:00,1,391.3,27,4,2,2,422,8,Nouveaux prometteurs
17053,2011-08-01 10:23:00,1,373.08000000000004,130,2,2,2,222,6,Endormis
17054,2011-11-11 12:56:00,5,1028.08,27,4,4,4,444,12,Champions
17058,2011-09-19 10:13:00,3,986.34,81,2,4,4,244,10,Fidèles
17059,2011-11-10 12:27:00,5,2811.04,29,4,4,5,445,13,Champions
17060,2011-03-18 13:27:00,1,234.24,265,1,2,2,122,5,Endormis
17061,2011-09-27 11:24:00,11,3948.48,73,2,5,5,255,12,Fidèles
17062,2011-01-30 11:01:00,4,512.87,313,1,4,3,143,8,Fidèles
17063,2011-11-18 16:19:00,7,1399.64,20,4,5,4,454,13,Champions
17064,2011-10-12 10:18:00,3,709.0500000000001,58,3,4,3,343,10,Fidèles
17068,2011-11-27 13:14:00,21,4238.99,11,5,5,5,555,15,Champions
17069,2011-11-11 17:13:00,9,2447.4,27,4,5,5,455,14,Champions
17070,2011-08-17 17:01:00,1,292.24,113,2,2,2,222,6,Endormis
17071,2011-11-11 16:31:00,9,2248.03,27,4,5,5,455,14,Champions
17073,2011-11-22 11:47:00,4,1173.44,17,4,4,4,444,12,Champions
17075,2011-11-22 11:58:00,4,672.82,17,4,4,3,443,11,Fidèles
17076,2011-11-03 17:53:00,3,677.18,35,3,4,3,343,10,Fidèles
17078,2011-11-03 19:17:00,2,378.2,35,3,3,2,332,8,Moyens
17079,2011-09-22 15:34:00,1,118.80000000000001,77,2,2,1,221,5,Endormis
17080,2011-11-17 12:59:00,2,267.72,21,4,3,2,432,9,Moyens
17081,2011-11-14 12:56:00,2,228.26,24,4,3,2,432,9,Moyens
17082,2011-11-06 15:17:00,2,1698.8500000000001,32,4,3,4,434,11,Moyens
17083,2011-08-22 15:43:00,3,1405.78,108,2,4,4,244,10,Fidèles
17084,2011-11-04 14:54:00,2,2754.0,34,3,3,5,335,11,Moyens
17085,2011-08-08 14:15:00,5,1457.4,122,2,4,4,244,10,Fidèles
17086,2011-12-02 13:54:00,6,1954.18,6,5,5,5,555,15,Champions
17088,2011-11-11 14:23:00,4,1668.1100000000001,27,4,4,4,444,12,Champions
17090,2011-12-05 13:44:00,7,2022.7,3,5,5,5,555,15,Champions
17091,2011-12-07 10:43:00,9,3736.9100000000003,2,5,5,5,555,15,Champions
17092,2011-10-20 19:51:00,4,1743.88,49,3,4,4,344,11,Fidèles
17094,2011-01-21 13:09:00,1,302.0,321,1,2,2,122,5,Endormis
17095,2011-11-17 12:21:00,3,1211.91,22,4,4,4,444,12,Champions
17096,2011-11-24 15:01:00,4,801.08,14,4,4,3,443,11,Fidèles
17097,2011-12-07 17:05:00,8,799.72,1,5,5,3,553,13,Fidèles
17100,2011-11-21 16:36:00,2,971.74,17,4,3,4,434,11,Moyens
17101,2011-11-29 13:57:00,4,1606.78,9,5,4,4,544,13,Champions
17105,2011-07-03 15:53:00,2,634.58,158,2,3,3,233,8,À risque
17107,2011-11-06 14:14:00,6,10649.83,32,4,5,5,455,14,Champions
17109,2011-11-10 16:59:00,6,846.64,28,4,5,4,454,13,Champions
17110,2011-06-27 12:58:00,1,76.1,164,2,2,1,221,5,Endormis
17111,2011-10-23 15:59:00,1,240.11,46,3,2,2,322,7,Occasionnels
17114,2011-12-04 12:17:00,8,545.82,5,5,5,3,553,13,Fidèles
17115,2011-12-01 14:30:00,3,709.8,7,5,4,3,543,12,Fidèles
17117,2011-02-24 13:54:00,1,89.25,287,1,2,1,121,4,Endormis
17118,2011-01-26 12:19:00,1,157.02,317,1,2,1,121,4,Endormis
17119,2011-12-06 14:40:00,2,513.01,2,5,3,3,533,11,Moyens
17120,2011-04-20 15:21:00,1,239.46,232,1,2,2,122,5,Endormis
17122,2011-08-12 14:33:00,1,138.32,118,2,2,1,221,5,Endormis
17123,2011-07-01 10:47:00,1,345.3,161,2,2,2,222,6,Endormis
17124,2011-06-07 14:02:00,1,298.89,184,1,2,2,122,5,Endormis
17125,2011-10-20 14:41:00,1,198.9,49,3,2,1,321,6,Occasionnels
17126,2011-07-10 13:52:00,5,976.35,151,2,4,4,244,10,Fidèles
17128,2011-01-09 12:02:00,1,131.59,334,1,2,1,121,4,Endormis
17131,2011-12-04 12:52:00,5,2008.47,4,5,4,5,545,14,Champions
17133,2011-11-24 12:27:00,7,4892.240000000001,15,4,5,5,455,14,Champions
17134,2011-08-25 09:53:00,2,355.35,106,2,3,2,232,7,Moyens
17135,2011-11-23 16:48:00,5,969.73,15,4,4,4,444,12,Champions
17138,2011-03-09 11:54:00,1,320.0,275,1,2,2,122,5,Endormis
17139,2011-11-24 10:12:00,12,9557.67,15,4,5,5,455,14,Champions
17140,2011-04-06 13:33:00,1,439.82,246,1,2,3,123,6,Endormis
17142,2011-04-14 18:22:00,1,233.4,238,1,2,2,122,5,Endormis
17144,2011-12-08 17:57:00,2,886.02,0,5,3,4,534,12,Moyens
17146,2011-08-26 12:44:00,3,480.48,105,2,4,3,243,9,Fidèles
17147,2011-11-17 12:32:00,4,1365.29,22,4,4,4,444,12,Champions
17148,2011-10-19 09:59:00,1,124.88,51,3,2,1,321,6,Occasionnels
17152,2011-05-29 12:19:00,3,1689.5,194,1,4,4,144,9,Fidèles
17153,2011-11-15 13:42:00,1,213.78,23,4,2,1,421,7,Nouveaux prometteurs
17154,2011-09-25 13:42:00,1,329.34,74,2,2,2,222,6,Endormis
17155,2011-11-22 12:38:00,2,241.75,17,4,3,2,432,9,Moyens
17157,2011-12-02 09:10:00,2,319.0,7,5,3,2,532,10,Moyens
17158,2011-11-07 15:15:00,3,1207.3700000000001,31,4,4,4,444,12,Champions
17159,2011-11-18 10:52:00,3,1455.23,21,4,4,4,444,12,Champions
17160,2011-11-08 14:05:00,6,3488.03,30,4,5,5,455,14,Champions
17162,2011-11-11 11:34:00,10,1568.3600000000001,28,4,5,4,454,13,Champions
17163,2011-11-18 08:57:00,2,293.1,21,4,3,2,432,9,Moyens
17164,2011-11-07 09:14:00,7,2352.7,32,4,5,5,455,14,Champions
17165,2011-02-28 16:39:00,1,138.78,283,1,2,1,121,4,Endormis
17166,2011-11-01 09:46:00,2,206.34,38,3,3,1,331,7,Moyens
17169,2011-10-13 10:25:00,2,766.88,57,3,3,3,333,9,Moyens
17171,2011-02-23 16:37:00,1,199.41,288,1,2,1,121,4,Endormis
17172,2011-09-22 09:36:00,1,317.76,78,2,2,2,222,6,Endormis
17173,2011-12-04 14:40:00,8,3318.7000000000003,4,5,5,5,555,15,Champions
17174,2011-05-06 11:47:00,1,59.9,217,1,2,1,121,4,Endormis
17175,2011-10-26 15:31:00,4,1234.8400000000001,43,3,4,4,344,11,Fidèles
17176,2011-05-22 12:41:00,1,306.13,201,1,2,2,122,5,Endormis
17179,2011-06-14 16:48:00,3,701.84,177,2,4,3,243,9,Fidèles
17180,2011-10-14 15:46:00,4,727.93,55,3,4,3,343,10,Fidèles
17181,2011-10-13 14:48:00,2,200.12,56,3,3,1,331,7,Moyens
17183,2011-12-02 10:07:00,6,3175.41,7,5,5,5,555,15,Champions
17186,2011-10-24 10:20:00,2,144.0,46,3,3,1,331,7,Moyens
17187,2011-04-27 12:39:00,1,164.15,226,1,2,1,121,4,Endormis
